L	p	P(p)
32,0.28,0
32,0.29,0
32,0.3,0
32,0.31,0
32,0.32,0
32,0.33,0
32,0.34,0
32,0.35,0
32,0.36,0
32,0.37,0
32,0.38,0
32,0.39,0
32,0.4,0
32,0.41,0
32,0.42,0
32,0.43,0
32,0.44,0
32,0.45,0
32,0.46,0
32,0.47,0
32,0.48,0
32,0.49,0.00455
32,0.5,0
32,0.51,0.00629
32,0.52,0.0126
32,0.53,0.0188
32,0.54,0.0266
32,0.55,0.0503
32,0.56,0.068
32,0.57,0.101
32,0.58,0.143
32,0.59,0.165
32,0.6,0.272
32,0.61,0.284
32,0.62,0.388
32,0.63,0.436
32,0.64,0.477
32,0.65,0.517
32,0.66,0.558
32,0.67,0.617
32,0.68,0.607
32,0.69,0.653
32,0.7,0.666
32,0.71,0.688
32,0.72,0.694
32,0.73,0.713
32,0.74,0.728
32,0.75,0.736
32,0.76,0.751
32,0.77,0.762
32,0.78,0.774
32,0.79,0.786
32,0.8,0.797
32,0.81,0.807
32,0.82,0.818
32,0.83,0.828
32,0.84,0.839
32,0.85,0.849
32,0.86,0.859
32,0.87,0.867
32,0.88,0.88
32,0.89,0.889
32,0.9,0.899
32,0.91,0.911
32,0.92,0.92
32,0.93,0.929
32,0.94,0.94
32,0.95,0.951
32,0.96,0.96
32,0.97,0.97
32,0.98,0.979
32,0.99,0.99
32,1,1
64,0.1,0
64,0.11,0
64,0.12,0
64,0.13,0
64,0.14,0
64,0.15,0
64,0.16,0
64,0.17,0
64,0.18,0
64,0.19,0
64,0.2,0
64,0.21,0
64,0.22,0
64,0.23,0
64,0.24,0
64,0.25,0
64,0.26,0
64,0.27,0
64,0.28,0
64,0.29,0
64,0.3,0
64,0.31,0
64,0.32,0
64,0.33,0
64,0.34,0
64,0.35,0
64,0.36,0
64,0.37,0
64,0.38,0
64,0.39,0
64,0.4,0
64,0.41,0
64,0.42,0
64,0.43,0
64,0.44,0
64,0.45,0
64,0.46,0
64,0.47,0
64,0.48,0
64,0.49,0
64,0.5,0
64,0.51,0
64,0.52,0
64,0.53,0.00142
64,0.54,0.00278
64,0.55,0.0147
64,0.56,0.0191
64,0.57,0.0353
64,0.58,0.0908
64,0.59,0.124
64,0.6,0.242
64,0.61,0.317
64,0.62,0.417
64,0.63,0.494
64,0.64,0.549
64,0.65,0.574
64,0.66,0.608
64,0.67,0.634
64,0.68,0.65
64,0.69,0.665
64,0.7,0.68
64,0.71,0.693
64,0.72,0.707
64,0.73,0.719
64,0.74,0.73
64,0.75,0.742
64,0.76,0.755
64,0.77,0.765
64,0.78,0.776
64,0.79,0.787
64,0.8,0.797
64,0.81,0.808
64,0.82,0.819
64,0.83,0.829
64,0.84,0.838
64,0.85,0.849
64,0.86,0.86
64,0.87,0.87
64,0.88,0.88
64,0.89,0.89
64,0.9,0.899
64,0.91,0.911
64,0.92,0.92
64,0.93,0.93
64,0.94,0.94
64,0.95,0.95
64,0.96,0.959
64,0.97,0.97
64,0.98,0.98
64,0.99,0.99
64,1,1
128,0.1,0
128,0.11,0
128,0.12,0
128,0.13,0
128,0.14,0
128,0.15,0
